Read ID,Read Length,Read Qscore,Structure Label,QC Bucket,QC Flags,Is Reversed,Order Valid,5p Offset,3p Offset,N Fraction,Invalid Base Fraction,Anchor Count
250FC00716011_16_2136_10982_286539689_12827_1_16.62_1 strand=+,820,16.70,full_structure,pass,,False,True,0.0000,0.0085,0.0000,0.0000,2
250FC00716011_16_2141_5895_286538306_13670_0_15.77_1 strand=+,816,15.53,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0000,0.0000,0.0000,1
250FC00716011_16_2147_11530_286534325_17628_0_14.89_1 strand=-,1227,14.91,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0171,0.0000,0.0000,1
250FC00716011_16_2157_10827_286533652_17686_0_16.22_1 strand=+,1239,16.22,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2170_11147_286524139_26647_0_12.71_1 strand=-,636,12.60,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0330,0.0000,0.0000,2
250FC00716011_16_2218_10211_286545364_8459_0_7.38_1 strand=-,585,7.28,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0598,0.0000,0.0000,1
250FC00716011_16_2220_13656_286546578_7152_0_13.86_1 strand=-,441,14.67,full_structure,pass,,False,True,0.0000,0.0476,0.0000,0.0000,2
250FC00716011_16_2222_9102_286542848_9619_1_14.24_1 strand=-,700,14.33,full_structure,pass,,False,True,0.0000,0.0300,0.0000,0.0000,2
250FC00716011_16_2250_10936_286542844_11856_0_15.05_1 strand=-,776,15.13,full_structure,pass,,False,True,0.0000,0.0271,0.0000,0.0000,2
250FC00716011_16_2264_11456_286534416_18494_0_17.26_1 strand=-,1270,17.23,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0354,0.0000,0.0000,3
250FC00716011_16_2292_11296_286538345_12150_1_14.34_1 strand=-,389,15.39,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.7429,0.0000,0.0000,4
250FC00716011_16_2060_11625_286547669_12018_0_14.40 strand=+,600,13.99,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0183,0.0000,0.0000,1
250FC00716011_16_2069_9395_286543962_12700_1_17.53_1 strand=-,861,17.70,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0244,0.0000,0.0000,1
250FC00716011_16_2075_9964_286547915_10467_1_15.32_1 strand=+,736,15.36,full_structure,pass,,False,True,0.0000,0.0149,0.0000,0.0000,2
250FC00716011_16_2081_11255_286544556_10449_0_17.96_1 strand=-,727,17.87,full_structure,pass,,False,True,0.0000,0.0289,0.0000,0.0000,2
250FC00716011_16_2091_9781_286547289_12044_0_14.80_1 strand=+,846,14.77,full_structure,pass,,False,True,0.0000,0.0118,0.0000,0.0000,2
250FC00716011_16_2103_10571_286525955_29511_0_16.65_1 strand=+,2084,16.60,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.9107,0.0000,0.0000,1
250FC00716011_16_2111_8411_286527256_29914_2_19.03_1 strand=+,1852,19.00,full_structure,pass,,False,True,0.0000,0.0108,0.0000,0.0000,2
250FC00716011_16_2118_11470_286544724_12391_2_17.62_1 strand=-,841,17.82,full_structure,pass,,False,True,0.0000,0.0250,0.0000,0.0000,2
250FC00716011_16_2129_12123_286534510_21343_2_14.21_1 strand=-,1360,14.31,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0154,0.0000,0.0000,1
250FC00716011_16_2143_9050_286543119_13637_0_13.47_1 strand=+,830,13.41,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2150_8564_286547211_12587_0_14.82_1 strand=-,805,14.79,full_structure,pass,,False,True,0.0000,0.0261,0.0000,0.0000,2
250FC00716011_16_2151_10134_286530707_25111_1_18.73_1 strand=-,1793,18.69,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.9325,0.0000,0.0000,3
250FC00716011_16_2154_10573_286540742_16223_0_15.14_1 strand=+,1054,15.08,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2169_13184_286529241_26158_0_16.60_1 strand=+,1794,16.71,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.4760,0.0000,0.0000,1
250FC00716011_16_2175_10776_286547962_11032_0_17.69_1 strand=+,634,17.53,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0678,0.0000,0.0000,3
250FC00716011_16_2185_8077_286533574_26393_1_15.75_1 strand=+,1770,15.78,full_structure,pass,,False,True,0.0000,0.0056,0.0000,0.0000,2
250FC00716011_16_2233_10270_286540496_14754_0_16.80_1 strand=-,1070,16.83,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0196,0.0000,0.0000,1
250FC00716011_16_2239_9389_286543213_16419_0_13.44_1 strand=-,1188,13.62,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.7231,0.0000,0.0000,3
250FC00716011_16_2240_8102_286547776_11965_1_14.04_1 strand=-,556,14.49,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.3831,0.0000,0.0000,2
250FC00716011_16_2284_11168_286539066_16978_0_15.57_1 strand=-,1460,15.68,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3404,0.0000,0.0000,4
250FC00716011_16_2050_9340_286553523_10879_1_13.53_1 strand=-,728,13.54,full_structure,pass,,False,True,0.0000,0.0288,0.0000,0.0000,2
250FC00716011_16_2077_9679_286542426_19631_1_14.47_1 strand=-,1202,14.56,full_structure,pass,,False,True,0.0000,0.0175,0.0000,0.0000,2
250FC00716011_16_2122_11814_286546302_14898_0_14.90_1 strand=+,1084,14.83,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0277,0.0000,0.0000,3
250FC00716011_16_2127_5464_286540973_21012_0_19.47_1 strand=-,1461,19.51,full_structure,pass,,False,True,0.0000,0.0144,0.0000,0.0000,2
250FC00716011_16_2131_11453_286550630_10130_0_18.90_1 strand=+,591,18.84,full_structure,pass,,False,True,0.0000,0.0186,0.0000,0.0000,2
250FC00716011_16_2133_13939_286553135_8117_1_16.11_1 strand=+,516,15.62,full_structure,pass,,False,True,0.0000,0.0213,0.0000,0.0000,2
250FC00716011_16_2141_5896_286553889_9483_0_18.20_1 strand=-,580,18.32,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.2259,0.0000,0.0000,1
250FC00716011_16_2142_12659_286550312_13938_0_17.84_1 strand=-,744,17.82,full_structure,pass,,False,True,0.0000,0.0282,0.0000,0.0000,2
250FC00716011_16_2144_8615_286549847_11945_2_22.23_1 strand=+,658,21.96,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.2812,0.0000,0.0000,3
250FC00716011_16_2154_10574_286557218_6888_0_19.09_1 strand=+,390,18.89,full_structure,pass,,False,True,0.0000,0.0538,0.0000,0.0000,2
250FC00716011_16_2157_10828_286553809_10082_0_16.70_1 strand=-,628,16.82,full_structure,pass,,False,True,0.0000,0.0334,0.0000,0.0000,2
250FC00716011_16_2164_9267_286551046_10652_1_15.43_1 strand=-,473,15.10,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0465,0.0000,0.0000,1
250FC00716011_16_2190_13588_286522533_37828_0_14.50_1 strand=+,2429,14.37,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.8703,0.0000,0.0000,2
250FC00716011_16_2222_9103_286552642_8992_1_17.36_1 strand=+,609,17.29,full_structure,pass,,False,True,0.0000,0.0345,0.0000,0.0000,2
250FC00716011_16_2278_14031_286547159_17362_0_17.99_1 strand=+,1034,18.86,full_structure,pass,,False,True,0.0000,0.0203,0.0000,0.0000,2
250FC00716011_16_2283_11828_286551258_12824_0_14.72_1 strand=-,924,15.18,full_structure,pass,,False,True,0.0000,0.0227,0.0000,0.0000,2
250FC00716011_16_2292_11297_286552057_10683_1_13.78_1 strand=+,592,13.46,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0659,0.0000,0.0000,3
250FC00716011_16_2075_9965_286558528_9176_1_14.34_1 strand=+,587,14.54,full_structure,pass,,False,True,0.0000,0.0358,0.0000,0.0000,2
250FC00716011_16_2081_11256_286557169_9119_0_12.39_1 strand=+,563,12.39,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2096_10884_286551650_16030_0_14.42_1 strand=+,863,14.71,full_structure,pass,,False,True,0.0000,0.0243,0.0000,0.0000,2
250FC00716011_16_2102_8721_286553294_14678_3_13.68_1 strand=-,935,13.60,full_structure,pass,,False,True,0.0000,0.0235,0.0000,0.0000,2
250FC00716011_16_2136_10983_286557357_12066_1_17.04_1 strand=-,770,16.76,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.4662,0.0000,0.0000,3
250FC00716011_16_2145_11425_286552609_9500_1_16.52_1 strand=+,618,16.60,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0356,0.0000,0.0000,3
250FC00716011_16_2208_12191_286552297_9500_0_17.98_1 strand=-,673,18.00,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,False,False,,0.2749,0.0000,0.0000,1
250FC00716011_16_2237_12058_286559198_9686_0_16.19_1 strand=+,573,16.91,full_structure,pass,,False,True,0.0000,0.0366,0.0000,0.0000,2
250FC00716011_16_2256_12874_286551981_16033_0_15.86_1 strand=+,1011,15.94,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2276_13277_286543383_23340_0_16.10_1 strand=+,1698,16.31,full_structure,pass,,False,True,0.0000,0.0124,0.0000,0.0000,2
250FC00716011_16_2291_11614_286551927_15211_0_18.03_1 strand=-,1051,17.99,full_structure,pass,,False,True,0.0000,0.0200,0.0000,0.0000,2
250FC00716011_16_2061_9389_286555250_19367_1_13.62_1 strand=+,1344,13.68,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2069_9396_286557105_14377_1_16.01_1 strand=+,972,15.59,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0113,0.0000,0.0000,1
250FC00716011_16_2076_8699_286566249_7842_1_11.07_1 strand=-,493,10.89,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0426,0.0000,0.0000,1
250FC00716011_16_2091_9782_286559924_11449_0_16.94_1 strand=+,693,17.35,full_structure,pass,,False,True,0.0000,0.0303,0.0000,0.0000,2
250FC00716011_16_2111_8412_286564402_9205_2_22.72_1 strand=-,535,22.14,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6449,0.0000,0.0000,3
250FC00716011_16_2135_10132_286560290_11177_0_14.57_1 strand=-,683,14.88,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0571,0.0000,0.0000,3
250FC00716011_16_2143_9051_286564252_9134_0_17.92_1 strand=+,575,17.41,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.6104,0.0000,0.0000,2
250FC00716011_16_2145_11426_286567380_7472_1_15.11_1 strand=-,521,14.89,full_structure,pass,,False,True,0.0000,0.0403,0.0000,0.0000,2
250FC00716011_16_2151_10135_286557687_13544_1_14.36_1 strand=-,885,14.64,full_structure,pass,,False,True,0.0000,0.0237,0.0000,0.0000,2
250FC00716011_16_2154_10575_286564275_9219_0_15.95_1 strand=+,573,15.82,full_structure,pass,,False,True,0.0000,0.0401,0.0000,0.0000,2
250FC00716011_16_2222_9104_286562941_11064_1_14.21_1 strand=-,701,14.05,full_structure,pass,,False,True,0.0000,0.0300,0.0000,0.0000,2
250FC00716011_16_2233_10271_286559251_12833_0_17.11_1 strand=+,941,16.90,full_structure,pass,,False,True,0.0000,0.0223,0.0000,0.0000,2
250FC00716011_16_2239_9390_286561777_11249_0_15.44_1 strand=-,755,15.16,full_structure,pass,,False,True,0.0000,0.0278,0.0000,0.0000,2
250FC00716011_16_2240_8103_286559778_11720_1_17.94_1 strand=-,699,18.70,full_structure,pass,,False,True,0.0000,0.0300,0.0000,0.0000,2
250FC00716011_16_2250_10937_286557001_16212_0_11.51_1 strand=-,638,11.91,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0329,0.0000,0.0000,2
250FC00716011_16_2060_11626_286561694_15055_0_20.27_1 strand=+,907,20.51,full_structure,pass,,False,True,0.0000,0.0232,0.0000,0.0000,2
250FC00716011_16_2075_9966_286569584_8908_1_15.51_1 strand=-,557,15.39,full_structure,pass,,False,True,0.0000,0.0377,0.0000,0.0000,2
250FC00716011_16_2096_10885_286569643_9149_0_15.76_1 strand=+,648,15.84,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0355,0.0000,0.0000,3
250FC00716011_16_2106_7778_286557978_18237_0_11.74_1 strand=-,975,11.90,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0215,0.0000,0.0000,1
250FC00716011_16_2118_11471_286565657_10121_2_15.54_1 strand=-,705,15.29,full_structure,pass,,False,True,0.0000,0.0298,0.0000,0.0000,2
250FC00716011_16_2129_12124_286564163_13937_2_16.59_1 strand=+,912,16.57,full_structure,pass,,False,True,0.0000,0.0121,0.0000,0.0000,2
250FC00716011_16_2133_13940_286561950_14283_1_12.86_1 strand=+,655,13.64,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0611,0.0000,0.0000,3
250FC00716011_16_2135_10133_286572135_7131_0_15.86_1 strand=-,384,14.88,no_anchor_detected,no_anchor,no_anchor,False,False,,,0.0000,0.0000,0
250FC00716011_16_2144_8617_286569296_9352_2_20.01_1 strand=-,628,20.00,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3105,0.0000,0.0000,3
250FC00716011_16_2164_9269_286569340_7527_1_16.91_1 strand=+,516,16.91,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0213,0.0000,0.0000,1
250FC00716011_16_2170_11148_286551367_23937_0_14.34_1 strand=+,1425,14.44,full_structure,pass,,False,True,0.0000,0.0154,0.0000,0.0000,2
250FC00716011_16_2190_13589_286564990_11310_0_12.64_1 strand=-,779,12.51,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0270,0.0000,0.0000,2
250FC00716011_16_2213_7353_286549027_30128_0_16.89_1 strand=-,1943,16.92,full_structure,pass,,False,True,0.0000,0.0108,0.0000,0.0000,2
250FC00716011_16_2218_10212_286562754_13529_0_9.93_1 strand=+,903,9.84,internal_3p_anchor,low_read_q,low_read_q;internal_adapter;three_prime_truncated,False,False,0.0000,0.6622,0.0000,0.0000,3
250FC00716011_16_2233_10272_286572316_6794_0_17.97_1 strand=+,453,18.00,full_structure,pass,,False,True,0.0000,0.0287,0.0000,0.0000,2
250FC00716011_16_2253_14453_286560335_19223_0_12.84_1 strand=+,1216,12.75,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0403,0.0000,0.0000,2
250FC00716011_16_2278_14032_286565053_13133_0_15.17_1 strand=-,810,15.12,full_structure,pass,,False,True,0.0000,0.0247,0.0000,0.0000,2
250FC00716011_16_2292_11298_286562795_17122_1_14.90_1 strand=-,803,14.63,full_structure,pass,,False,True,0.0000,0.0262,0.0000,0.0000,2
250FC00716011_16_2077_9680_286565803_14522_1_17.81_1 strand=-,998,17.26,full_structure,pass,,False,True,0.0000,0.0220,0.0000,0.0000,2
250FC00716011_16_2081_11257_286573854_10334_0_14.02_1 strand=-,557,14.69,full_structure,pass,,False,True,0.0000,0.0377,0.0000,0.0000,2
250FC00716011_16_2088_11700_286569020_14553_2_15.99_1 strand=+,893,16.35,full_structure,pass,,False,True,0.0000,0.0314,0.0000,0.0000,2
250FC00716011_16_2102_8722_286568226_13471_3_12.63_1 strand=-,862,12.77,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0232,0.0000,0.0000,1
250FC00716011_16_2103_10573_286563759_20968_0_11.53_1 strand=+,517,15.86,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0406,0.0000,0.0000,1
250FC00716011_16_2111_8413_286575776_8556_2_17.65_1 strand=-,508,17.00,full_structure,pass,,False,True,0.0000,0.0413,0.0000,0.0000,2
250FC00716011_16_2124_10173_286567616_15470_0_14.84_1 strand=-,1083,14.90,full_structure,pass,,False,True,0.0000,0.0194,0.0000,0.0000,2
250FC00716011_16_2131_11454_286566144_14947_0_17.93_1 strand=+,753,18.02,full_structure,pass,,False,True,0.0000,0.0292,0.0000,0.0000,2
250FC00716011_16_2141_5897_286564961_15955_0_15.28_1 strand=+,870,15.55,full_structure,pass,,False,True,0.0000,0.0241,0.0000,0.0000,2
250FC00716011_16_2142_12660_286570265_11665_0_16.90_1 strand=-,623,17.14,full_structure,pass,,False,True,0.0000,0.0337,0.0000,0.0000,2
250FC00716011_16_2143_9052_286574312_8012_0_13.14_1 strand=+,440,13.16,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2154_10576_286574515_8215_0_13.39_1 strand=+,503,14.16,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2157_10829_286564295_18880_0_13.58_1 strand=+,564,15.57,full_structure,pass,,False,True,0.0000,0.0372,0.0000,0.0000,2
250FC00716011_16_2157_10829_286564295_18880_0_13.58_2 strand=-,703,12.35,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0299,0.0000,0.0000,1
250FC00716011_16_2208_12192_286569857_11646_0_16.85_1 strand=+,536,16.98,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2210_10359_286566356_14305_3_14.54_1 strand=+,884,14.45,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2220_13658_286558053_22637_0_16.15_1 strand=+,1618,16.17,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.1619,0.0000,0.0000,3
250FC00716011_16_2237_12059_286568943_15816_0_14.92_1 strand=-,1194,15.06,full_structure,pass,,False,True,0.0000,0.0176,0.0000,0.0000,2
250FC00716011_16_2256_12875_286572228_8269_0_12.95_1 strand=+,386,13.06,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2264_11458_286567648_12971_0_16.66_1 strand=+,851,16.70,full_structure,pass,,False,True,0.0000,0.0247,0.0000,0.0000,2
250FC00716011_16_2274_11792_286548989_35635_3_15.00_1 strand=-,689,14.35,full_structure,pass,,False,True,0.0000,0.0305,0.0000,0.0000,2
250FC00716011_16_2274_11792_286548989_35635_3_15.00_2 strand=+,1681,15.50,full_structure,pass,,False,True,0.0000,0.0107,0.0000,0.0000,2
250FC00716011_16_2284_11169_286558487_25948_0_17.68_1 strand=+,1858,17.69,full_structure,pass,,False,True,0.0000,0.0065,0.0000,0.0000,2
250FC00716011_16_2065_12219_286574618_11407_0_7.38 strand=-,511,7.27,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0626,0.0000,0.0000,1
250FC00716011_16_2069_9397_286574483_12848_1_19.58_1 strand=-,907,19.66,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.5270,0.0000,0.0000,3
250FC00716011_16_2077_9681_286580380_5933_1_14.72_1 strand=-,367,15.04,full_structure,pass,,False,True,0.0000,0.0572,0.0000,0.0000,2
250FC00716011_16_2091_9783_286577285_12688_0_18.48_1 strand=-,927,18.06,full_structure,pass,,False,True,0.0000,0.0227,0.0000,0.0000,2
250FC00716011_16_2122_11815_286570075_17741_0_16.58_1 strand=-,1206,16.65,full_structure,pass,,False,True,0.0000,0.0174,0.0000,0.0000,2
250FC00716011_16_2136_10984_286570457_16249_1_14.19_1 strand=+,842,14.09,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0249,0.0000,0.0000,3
250FC00716011_16_2145_11427_286577719_12037_1_16.18_1 strand=+,767,16.48,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6154,0.0000,0.0000,3
250FC00716011_16_2175_10778_286580948_7576_0_18.93_1 strand=-,429,18.85,full_structure,pass,,False,True,0.0000,0.0490,0.0000,0.0000,2
250FC00716011_16_2185_8078_286560717_26027_1_15.64_1 strand=+,591,16.12,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0761,0.0000,0.0000,3
250FC00716011_16_2185_8078_286560717_26027_1_15.64_2 strand=+,525,15.44,full_structure,pass,,False,True,0.0000,0.0210,0.0000,0.0000,2
250FC00716011_16_2190_13590_286576925_12388_0_14.15_1 strand=-,840,14.28,full_structure,pass,,False,True,0.0000,0.0250,0.0000,0.0000,2
250FC00716011_16_2283_11829_286565478_24343_0_14.91_1 strand=+,1755,14.84,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0080,0.0000,0.0000,1
250FC00716011_16_2050_9341_286564840_27646_1_15.63_1 strand=-,1908,15.65,full_structure,pass,,False,True,0.0000,0.0110,0.0000,0.0000,2
250FC00716011_16_2053_10168_286583735_6390_0_14.79_1 strand=-,443,14.93,full_structure,pass,,False,True,0.0000,0.0474,0.0000,0.0000,2
250FC00716011_16_2075_9967_286580200_12236_1_15.09_1 strand=-,815,15.20,full_structure,pass,,False,True,0.0000,0.0258,0.0000,0.0000,2
250FC00716011_16_2076_8700_286575943_17372_1_16.00_1 strand=+,987,16.08,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2096_10886_286580422_13657_0_13.07_1 strand=-,925,13.37,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0227,0.0000,0.0000,1
250FC00716011_16_2118_11473_286579779_13846_2_17.39_1 strand=+,928,16.27,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0226,0.0000,0.0000,1
250FC00716011_16_2127_5465_286565560_27559_0_14.52_1 strand=-,1539,14.40,full_structure,pass,,False,True,0.0000,0.0136,0.0000,0.0000,2
250FC00716011_16_2127_5465_286565560_27559_0_14.52_2 strand=-,384,18.47,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0547,0.0000,0.0000,1
250FC00716011_16_2129_12125_286580504_10762_2_15.83_1 strand=+,688,15.92,full_structure,pass,,False,True,0.0000,0.0174,0.0000,0.0000,2
250FC00716011_16_2135_10134_286580339_12817_0_15.35_1 strand=+,857,15.42,full_structure,pass,,False,True,0.0000,0.0117,0.0000,0.0000,2
250FC00716011_16_2143_9053_286582728_10437_0_12.73_1 strand=-,639,12.99,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0313,0.0000,0.0000,2
